title,authors,year,source
High intake of dietary phytochemical index may be related to reducing risk of diabetic nephropathy: a case–control study,Bahrampour N.,2023,BMC Nutrition
Increased arterial pressure volume index and cardiovascular risk score in China,Jin L.,2023,BMC Cardiovascular Disorders
Effectiveness of a provider and patient-focused intervention to improve hypertension management and control in the primary health care setting in Cuba: a controlled before-after study,Londoño Agudelo E.,2023,BMC Primary Care
Long-term variability in physiological measures in relation to mortality and epigenetic aging: prospective studies in the USA and China,Chen H.,2023,BMC Medicine
A case report of autoimmune GFAP astrocytopathy presenting with abnormal heart rate variability and blood pressure variability,Wen P.y.,2023,BMC Neurology
Implication of changes in xanthine oxidase activity following hemodialysis,Fujioka H.,2023,BMC Nephrology
Towards an integrated blood pressure self-monitoring solution for stroke/TIA in Ireland: a mixed methods feasibility study for the TASMIN5S IRL randomised controlled trial,Doogue R.,2023,Pilot and Feasibility Studies
Lactate dehydrogenase is associated with flow-mediated dilation in hypertensive patients,Cai X.,2023,Scientific Reports
Intractable hyponatremia complicated by a reset osmostat: a case report,Kamel M.H.,2023,Journal of Medical Case Reports
Discovery of associative patterns between workplace sound level and physiological wellbeing using wearable devices and empirical Bayes modeling,Srinivasan K.,2023,npj Digital Medicine
Impact of glycemic control on biventricular function in patients with type 2 diabetes mellitus: a cardiac magnetic resonance tissue tracking study,Zhu J.,2023,Insights into Imaging
Hypertension contributes to exacerbated osteoarthritis pathophysiology in rats in a sex-dependent manner,Yeater T.D.,2023,Arthritis Research and Therapy
Prediction of pre-hospital blood transfusion in trauma patients based on scoring systems,Plodr M.,2023,BMC Emergency Medicine
Prediction of survival time after terminal extubation: the balance between critical care unit utilization and hospice medicine in the COVID-19 pandemic era,Zheng Y.C.,2023,European Journal of Medical Research
The effect of foetal and early childhood growth on metabolic derangements of Sri Lankan children,Wickramasinghe V.P.,2023,BMC Pediatrics
Mobile APP-assisted family physician program for improving blood pressure outcome in hypertensive patients,Xing F.,2023,BMC Primary Care
Terminal ileitis and cytotoxic lesion of corpus callosum as the presenting features of Multisystem inflammatory syndrome in children (MIS-C): a case report,Davoodi M.,2023,BMC Pediatrics
The association of meal-specific food-based dietary inflammatory index with cardiovascular risk factors and inflammation in a sample of Iranian adults,Mirrafiei A.,2023,BMC Endocrine Disorders
New insights of minimum requirement on legumes (Fabaceae sp.) daily intake in Malaysia,Jaafar M.H.,2023,BMC Nutrition
Joint modeling of longitudinal change of fasting blood sugar and systolic blood pressure with survival time to death among hypertension patients,Erango M.A.,2023,Scientific Reports
"Comparison of hemodynamics during induction of general anesthesia with remimazolam and target-controlled propofol in middle-aged and elderly patients: a single-center, randomized, controlled trial",Sekiguchi R.,2023,BMC Anesthesiology
Clinico-epidemiological profile and risk factors of hypertensive crisis among patients attended at a tertiary care hospital in Somalia,Mohamud M.F.Y.,2023,Scientific Reports
Impaired insulin-stimulated myocardial glucose metabolic rate is associated with reduced estimated myocardial energetic efficiency in subjects with different degrees of glucose tolerance,Succurro E.,2023,Cardiovascular Diabetology
Age-specific distribution of intraocular pressure in elderly Iranian population and its associated factors,Ghanbarnia M.J.,2023,Caspian Journal of Internal Medicine
Impact of medication therapy management (MTM) service model on multi-morbidity (MMD) patients with hypertension: a pilot RCT,Li N.,2023,BMC Geriatrics
Ventilation during continuous compressions or at 30:2 compression-to-ventilation ratio results in similar arterial oxygen and carbon dioxide levels in an experimental model of prolonged cardiac arrest,Kopra J.,2023,Intensive Care Medicine Experimental
Gut microbiome and stages of diabetes in middle-aged adults: CARDIA microbiome study,Hu Y.H.,2023,Nutrition and Metabolism
The effect of blood pressure on mortality following out-of-hospital cardiac arrest: a retrospective cohort study of the United Kingdom Intensive Care National Audit and Research Centre database,McGuigan P.J.,2023,Critical Care
Strength training for arterial hypertension treatment: a systematic review and meta-analysis of randomized clinical trials,Correia R.R.,2023,Scientific Reports
Urinary supersaturation in a Randomized trial among Individuals with Nephrolithiasis comparing Empiric versus selective therapy (URINE): design and rationale of a clinical trial,Hsi R.S.,2023,Urolithiasis
"Dietary energy density, metabolic parameters, and blood pressure in a sample of adults with obesity",Pour-Abbasi M.S.,2023,BMC Endocrine Disorders
Neutrophil-to-lymphocyte ratio (NLR) as a predictive index for liver and coagulation dysfunction in preeclampsia patients,Cui H.X.,2023,BMC Pregnancy and Childbirth
The reliability of patient blood pressure self-assessments – a cross-sectional study,Nessler K.,2023,BMC Primary Care
When Blood Pressure Increases with Standing: Consensus Definition for Diagnosing Orthostatic Hypertension,Jordan J.,2023,Blood pressure
A novel scoring system for early assessment of the risk of the COVID-19-associated mortality in hospitalized patients: COVID-19 BURDEN,Imanieh M.H.,2023,European Journal of Medical Research
Compound lidocaine/prilocaine cream combined with tetracaine prevents cough caused by extubation after general anaesthesia: a randomised controlled trial,Zhang E.,2023,BMC Anesthesiology
Metabolic and cardiovascular responses to continuous and intermittent plank exercises,Huang Z.,2023,"BMC Sports Science, Medicine and Rehabilitation"
"Withdrawal of antihypertensive medication in young to middle-aged adults: a prospective, single-group, intervention study",Lee H.Y.,2023,Clinical Hypertension
"Effects of Qingda granule on patients with grade 1 hypertension at low-medium risk: study protocol for a randomized, controlled, double-blind clinical trial",Long L.z.,2023,Trials
Validation of the Berlin Grading System for moyamoya angiopathy with the use of [<sup>15</sup>O]H<inf>2</inf>O PET,Mertens R.,2023,Neurosurgical Review
Predictive factors for pre-intervention rebleeding in aneurysmal subarachnoid haemorrhage: a systematic review and meta-analysis,Doherty R.J.,2023,Neurosurgical Review
Impaired postural control in diabetes—a predictor of falls?,Rasmussen N.H.h.,2023,Archives of Osteoporosis
Use of electronic health record best practice alerts to improve adherence to American Urological Association vesicoureteral reflux guidelines,Wengryn D.M.,2023,Pediatric Surgery International
Longitudinal Assessment of Preterm Infants Treated with Erythropoiesis Stimulating Agents,Ohls R.K.,2023,Current Pediatric Reviews
Nucleated Red Blood Cell Emergence-Time in Newborn Lambs Following a Dose of Darbepoetin Alfa,Bahr T.M.,2023,Current Pediatric Reviews
Protective Effect of Crocin on Cadmium Induced-Overexpression of Matrix Metalloproteinases (MMPs) Gene Family in Rat Liver,Varnamkhasti F.A.,2023,Current Traditional Medicine
Urinary Sodium Excretion and Salt Intake Are Not Associated With Blood Pressure Variability in a White General Population,Zhou T.L.,2023,Journal of the American Heart Association
Assessment of baroreflex sensitivity during isometric handgrip exercise and oscillatory lower body negative pressure,Banodhe G.K.,2023,Journal of Taibah University Medical Sciences
The Functional Role of the Renin-Angiotensin System in Preeclampsia,Melaku L.,2023,Current Women's Health Reviews
The Prevalence of Maternal and Newborn Morbidity Following a Repeat Cesarean Section: Data From Zagazig University Hospital,Ali A.E.S.,2023,Current Women's Health Reviews
Effect of aerobic exercise on renal fibrosis in rats with chronic renal failure,Peng L.,2023,Chinese Journal of Tissue Engineering Research
Association of sarcopenia and systolic blood pressure with mortality: A 5-year longitudinal study,Yamaguchi R.,2023,Archives of Gerontology and Geriatrics
Multitask deep label distribution learning for blood pressure prediction,Qin K.,2023,Information Fusion
An efficient hybrid LSTM-ANN joint classification-regression model for PPG based blood pressure monitoring,Faris Ali N.,2023,Biomedical Signal Processing and Control
A prediction model for healthcare time-series data with a mixture of deep mixed effect models using Gaussian processes,Hong J.,2023,Biomedical Signal Processing and Control
Noninvasive continuous blood pressure estimation with fewer parameters based on RA-ReliefF feature selection and MPGA-BPN models,Zhang L.,2023,Biomedical Signal Processing and Control
"Nociceptors are needed to guide tooth development, function, repair, and regeneration",Peters S.B.,2023,Neural Regeneration Research
Polysaccharides from the hard shells of Juglans regia L. modulate intestinal function and gut microbiota in vivo,Li X.,2023,Food Chemistry
Healthcare provider's perspectives on home blood pressure management in Peru and Cameroon: Findings from the BPMONITOR study,Al-Rousan T.,2023,Preventive Medicine Reports
"Design of Lung Transplant Go (LTGO): A randomized controlled trial evaluating the efficacy of a telerehabilitation behavioral exercise intervention to improve physical activity, physical function, and blood pressure control after lung transplantation",Vendetti M.L.,2023,Contemporary Clinical Trials Communications
The WeChat platform-based health education improves health outcomes among patients with stable coronary artery disease,Kang G.Y.,2023,Patient Education and Counseling
Fulminant Guillain–Barré syndrome secondary to Campylobacter coli infection: An autopsy case report,Kutsuna F.,2023,eNeurologicalSci
Plasma brain derived neurotrophic factor level as a modifying factor for trans fat intake and hypertension,Harlyjoy B.C.,2023,Clinical Nutrition ESPEN
Evaluation of sufentanil sublingual tablet 30 mcg for perioperative pain management of in-office rhinology procedures,Sikand A.,2023,Otolaryngology Case Reports
Hypertensive retinopathy and cardiovascular disease risk: 6 population-based cohorts meta-analysis,Liew G.,2023,International Journal of Cardiology: Cardiovascular Risk and Prevention
Mediterranean exposotype: Genomic architecture and plant-based dietary metabolites,Ismail A.B.,2023,Clinical Nutrition ESPEN
Comparison of etomidate and methohexital as anesthetic agents for continuation and maintenance electroconvulsive therapy: A retrospective analysis of seizure quality and safety,Millischer V.,2023,Journal of Affective Disorders
